airline,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
Air India,Bangalore,Night,one,Morning,Mumbai,Business,724.8,38,54684
Air India,Bangalore,Night,one,Morning,Mumbai,Business,790.2,38,54684
Air India,Bangalore,Early_Morning,one,Evening,Mumbai,Business,829.8,38,54684
Air India,Bangalore,Night,one,Morning,Mumbai,Business,855.0,38,54684
Air India,Bangalore,Early_Morning,one,Night,Mumbai,Business,904.8,38,54684
Air India,Bangalore,Evening,one,Morning,Mumbai,Business,915.0,38,54684
Air India,Bangalore,Early_Morning,one,Night,Mumbai,Business,925.2,38,54684
Air India,Bangalore,Night,one,Afternoon,Mumbai,Business,949.8,38,54684
Air India,Bangalore,Early_Morning,one,Night,Mumbai,Business,960.0,38,54684
Air India,Bangalore,Evening,one,Morning,Mumbai,Business,979.8,38,54684
Air India,Bangalore,Evening,one,Morning,Mumbai,Business,1045.2,38,54684
Air India,Bangalore,Evening,one,Afternoon,Mumbai,Business,1140.0,38,54684
Air India,Bangalore,Night,one,Evening,Mumbai,Business,1260.0,38,54684
Air India,Bangalore,Night,one,Evening,Mumbai,Business,1380.0,38,54684
Air India,Bangalore,Evening,one,Evening,Mumbai,Business,1450.2,38,54684
Air India,Bangalore,Evening,one,Evening,Mumbai,Business,1570.2,38,54684
Vistara,Bangalore,Early_Morning,one,Afternoon,Mumbai,Business,360.0,38,61404
Vistara,Bangalore,Early_Morning,one,Afternoon,Mumbai,Business,420.0,38,61404
Vistara,Bangalore,Night,one,Morning,Mumbai,Business,865.2,38,61404
Vistara,Bangalore,Evening,one,Morning,Mumbai,Business,955.2,38,61404
Vistara,Bangalore,Morning,one,Evening,Mumbai,Business,454.8,38,62524
Vistara,Bangalore,Morning,one,Evening,Mumbai,Business,559.8,38,62524
Vistara,Bangalore,Early_Morning,one,Evening,Mumbai,Business,664.8,38,62524
Vistara,Bangalore,Early_Morning,one,Evening,Mumbai,Business,724.8,38,62524
Vistara,Bangalore,Evening,one,Night,Mumbai,Business,360.0,38,67004
Vistara,Bangalore,Morning,one,Evening,Mumbai,Business,370.2,38,67004
Vistara,Bangalore,Early_Morning,one,Afternoon,Mumbai,Business,420.0,38,67004
Vistara,Bangalore,Morning,one,Evening,Mumbai,Business,475.2,38,67004
Vistara,Bangalore,Early_Morning,one,Afternoon,Mumbai,Business,480.0,38,67004
Vistara,Bangalore,Early_Morning,one,Evening,Mumbai,Business,580.2,38,67004
Vistara,Bangalore,Early_Morning,one,Evening,Mumbai,Business,640.2,38,67004
Vistara,Bangalore,Night,one,Early_Morning,Mumbai,Business,645.0,38,67004
Vistara,Bangalore,Evening,one,Early_Morning,Mumbai,Business,735.0,38,67004
Vistara,Bangalore,Morning,one,Night,Mumbai,Business,739.8,38,67004
Vistara,Bangalore,Evening,one,Early_Morning,Mumbai,Business,784.8,38,67004
Vistara,Bangalore,Morning,one,Night,Mumbai,Business,844.8,38,67004
Vistara,Bangalore,Evening,one,Early_Morning,Mumbai,Business,844.8,38,67004
Vistara,Bangalore,Night,one,Afternoon,Mumbai,Business,925.2,38,67004
Vistara,Bangalore,Early_Morning,one,Night,Mumbai,Business,949.8,38,67004
Vistara,Bangalore,Morning,one,Night,Mumbai,Business,514.8,38,69244
Vistara,Bangalore,Morning,one,Night,Mumbai,Business,585.0,38,69244
Vistara,Bangalore,Morning,one,Night,Mumbai,Business,619.8,38,69244
Vistara,Bangalore,Morning,one,Night,Mumbai,Business,690.0,38,69244
Vistara,Bangalore,Early_Morning,one,Night,Mumbai,Business,724.8,38,69244
Vistara,Bangalore,Night,one,Morning,Mumbai,Business,754.8,38,69244
Vistara,Bangalore,Early_Morning,one,Night,Mumbai,Business,784.8,38,69244
Vistara,Bangalore,Early_Morning,one,Night,Mumbai,Business,795.0,38,69244
Vistara,Bangalore,Night,one,Morning,Mumbai,Business,840.0,38,69244
Vistara,Bangalore,Evening,one,Morning,Mumbai,Business,844.8,38,69244
Vistara,Bangalore,Early_Morning,one,Night,Mumbai,Business,855.0,38,69244
Vistara,Bangalore,Evening,one,Morning,Mumbai,Business,895.2,38,69244
Vistara,Bangalore,Evening,one,Morning,Mumbai,Business,930.0,38,69244
Vistara,Bangalore,Evening,one,Morning,Mumbai,Business,955.2,38,69244
Vistara,Bangalore,Morning,one,Night,Mumbai,Business,630.0,38,74844
Vistara,Bangalore,Morning,one,Night,Mumbai,Business,735.0,38,74844
Vistara,Bangalore,Early_Morning,one,Night,Mumbai,Business,840.0,38,74844
Vistara,Bangalore,Early_Morning,one,Night,Mumbai,Business,900.0,38,74844
Vistara,Bangalore,Early_Morning,zero,Morning,Mumbai,Business,94.8,39,20760
Vistara,Bangalore,Morning,zero,Morning,Mumbai,Business,105.0,39,20760
Vistara,Bangalore,Evening,zero,Night,Mumbai,Business,105.0,39,20760
Vistara,Bangalore,Night,zero,Night,Mumbai,Business,105.0,39,20760
Vistara,Bangalore,Evening,zero,Night,Mumbai,Business,109.8,39,20760
Vistara,Bangalore,Morning,zero,Morning,Mumbai,Business,115.2,39,20760
Vistara,Bangalore,Evening,zero,Night,Mumbai,Business,115.2,39,20760
Air India,Bangalore,Early_Morning,zero,Morning,Mumbai,Business,109.8,39,20760
Air India,Bangalore,Evening,zero,Night,Mumbai,Business,115.2,39,20760
Air India,Bangalore,Early_Morning,one,Night,Mumbai,Business,979.8,39,29170
Air India,Bangalore,Early_Morning,one,Morning,Mumbai,Business,1564.8,39,29170
Vistara,Bangalore,Afternoon,one,Afternoon,Mumbai,Business,1560.0,39,35586
Air India,Bangalore,Morning,one,Evening,Mumbai,Business,334.8,39,39623
Air India,Bangalore,Early_Morning,one,Afternoon,Mumbai,Business,544.8,39,42622
Vistara,Bangalore,Morning,one,Night,Mumbai,Business,604.8,39,48289
Vistara,Bangalore,Morning,one,Morning,Mumbai,Business,1440.0,39,48289
Vistara,Bangalore,Morning,one,Evening,Mumbai,Business,405.0,39,54684
Vistara,Bangalore,Early_Morning,one,Evening,Mumbai,Business,510.0,39,54684
Vistara,Bangalore,Early_Morning,one,Evening,Mumbai,Business,570.0,39,54684
Vistara,Bangalore,Morning,one,Night,Mumbai,Business,679.8,39,54684
Vistara,Bangalore,Morning,one,Night,Mumbai,Business,784.8,39,54684
Vistara,Bangalore,Early_Morning,one,Night,Mumbai,Business,889.8,39,54684
Vistara,Bangalore,Early_Morning,one,Night,Mumbai,Business,949.8,39,54684
Air India,Bangalore,Early_Morning,one,Afternoon,Mumbai,Business,400.2,39,54684
Air India,Bangalore,Afternoon,one,Evening,Mumbai,Business,400.2,39,54684
Air India,Bangalore,Morning,one,Evening,Mumbai,Business,454.8,39,54684
Air India,Bangalore,Afternoon,one,Night,Mumbai,Business,475.2,39,54684
Air India,Bangalore,Afternoon,one,Night,Mumbai,Business,495.0,39,54684
Air India,Bangalore,Afternoon,one,Night,Mumbai,Business,529.8,39,54684
Air India,Bangalore,Morning,one,Evening,Mumbai,Business,574.8,39,54684
Air India,Bangalore,Morning,one,Night,Mumbai,Business,649.8,39,54684
Air India,Bangalore,Morning,one,Night,Mumbai,Business,670.2,39,54684
Air India,Bangalore,Morning,one,Night,Mumbai,Business,705.0,39,54684
Air India,Bangalore,Early_Morning,one,Evening,Mumbai,Business,709.8,39,54684
Air India,Bangalore,Night,one,Morning,Mumbai,Business,724.8,39,54684
Air India,Bangalore,Night,one,Morning,Mumbai,Business,790.2,39,54684
Air India,Bangalore,Early_Morning,one,Evening,Mumbai,Business,829.8,39,54684
Air India,Bangalore,Night,one,Morning,Mumbai,Business,855.0,39,54684
Air India,Bangalore,Early_Morning,one,Night,Mumbai,Business,904.8,39,54684
Air India,Bangalore,Evening,one,Morning,Mumbai,Business,915.0,39,54684
Air India,Bangalore,Early_Morning,one,Night,Mumbai,Business,925.2,39,54684
Air India,Bangalore,Night,one,Afternoon,Mumbai,Business,949.8,39,54684
Air India,Bangalore,Early_Morning,one,Night,Mumbai,Business,960.0,39,54684
Air India,Bangalore,Evening,one,Morning,Mumbai,Business,979.8,39,54684
Air India,Bangalore,Evening,one,Morning,Mumbai,Business,1045.2,39,54684
Air India,Bangalore,Evening,one,Afternoon,Mumbai,Business,1140.0,39,54684
Air India,Bangalore,Night,one,Evening,Mumbai,Business,1260.0,39,54684
Air India,Bangalore,Night,one,Evening,Mumbai,Business,1380.0,39,54684
Air India,Bangalore,Evening,one,Evening,Mumbai,Business,1450.2,39,54684
Air India,Bangalore,Evening,one,Evening,Mumbai,Business,1570.2,39,54684
Air India,Bangalore,Late_Night,one,Night,Mumbai,Business,1045.2,39,56058
Air India,Bangalore,Afternoon,one,Evening,Mumbai,Business,1740.0,39,56058
Air India,Bangalore,Afternoon,one,Night,Mumbai,Business,1875.0,39,56058
Vistara,Bangalore,Early_Morning,one,Afternoon,Mumbai,Business,360.0,39,61404
Vistara,Bangalore,Early_Morning,one,Afternoon,Mumbai,Business,420.0,39,61404
Vistara,Bangalore,Night,one,Morning,Mumbai,Business,865.2,39,61404
Vistara,Bangalore,Morning,one,Evening,Mumbai,Business,454.8,39,62524
Vistara,Bangalore,Morning,one,Evening,Mumbai,Business,559.8,39,62524
Vistara,Bangalore,Early_Morning,one,Evening,Mumbai,Business,664.8,39,62524
Vistara,Bangalore,Early_Morning,one,Evening,Mumbai,Business,724.8,39,62524
Vistara,Bangalore,Morning,one,Evening,Mumbai,Business,370.2,39,67004
Vistara,Bangalore,Early_Morning,one,Afternoon,Mumbai,Business,420.0,39,67004
Vistara,Bangalore,Morning,one,Evening,Mumbai,Business,475.2,39,67004
Vistara,Bangalore,Early_Morning,one,Afternoon,Mumbai,Business,480.0,39,67004
Vistara,Bangalore,Early_Morning,one,Evening,Mumbai,Business,580.2,39,67004
Vistara,Bangalore,Early_Morning,one,Evening,Mumbai,Business,640.2,39,67004
Vistara,Bangalore,Night,one,Early_Morning,Mumbai,Business,645.0,39,67004
Vistara,Bangalore,Evening,one,Early_Morning,Mumbai,Business,735.0,39,67004
Vistara,Bangalore,Evening,one,Early_Morning,Mumbai,Business,784.8,39,67004
Vistara,Bangalore,Evening,one,Early_Morning,Mumbai,Business,844.8,39,67004
Vistara,Bangalore,Night,one,Afternoon,Mumbai,Business,925.2,39,67004
Vistara,Bangalore,Morning,one,Night,Mumbai,Business,514.8,39,69244
Vistara,Bangalore,Morning,one,Night,Mumbai,Business,585.0,39,69244
Vistara,Bangalore,Morning,one,Night,Mumbai,Business,619.8,39,69244
Vistara,Bangalore,Morning,one,Night,Mumbai,Business,690.0,39,69244
Vistara,Bangalore,Early_Morning,one,Night,Mumbai,Business,724.8,39,69244
Vistara,Bangalore,Night,one,Morning,Mumbai,Business,754.8,39,69244
Vistara,Bangalore,Early_Morning,one,Night,Mumbai,Business,784.8,39,69244
Vistara,Bangalore,Early_Morning,one,Night,Mumbai,Business,795.0,39,69244
Vistara,Bangalore,Night,one,Morning,Mumbai,Business,840.0,39,69244
Vistara,Bangalore,Evening,one,Morning,Mumbai,Business,844.8,39,69244
Vistara,Bangalore,Early_Morning,one,Night,Mumbai,Business,855.0,39,69244
Vistara,Bangalore,Evening,one,Morning,Mumbai,Business,895.2,39,69244
Vistara,Bangalore,Evening,one,Morning,Mumbai,Business,930.0,39,69244
Vistara,Bangalore,Evening,one,Morning,Mumbai,Business,955.2,39,69244
Vistara,Bangalore,Morning,one,Night,Mumbai,Business,630.0,39,74844
Vistara,Bangalore,Morning,one,Night,Mumbai,Business,735.0,39,74844
Vistara,Bangalore,Early_Morning,one,Night,Mumbai,Business,840.0,39,74844
Vistara,Bangalore,Early_Morning,one,Night,Mumbai,Business,900.0,39,74844
Vistara,Bangalore,Evening,one,Night,Mumbai,Business,360.0,39,74956
Vistara,Bangalore,Morning,one,Night,Mumbai,Business,739.8,39,74956
Vistara,Bangalore,Morning,one,Night,Mumbai,Business,844.8,39,74956
Vistara,Bangalore,Early_Morning,one,Night,Mumbai,Business,949.8,39,74956
Vistara,Bangalore,Early_Morning,zero,Morning,Mumbai,Business,94.8,40,20760
Vistara,Bangalore,Morning,zero,Morning,Mumbai,Business,105.0,40,20760
Vistara,Bangalore,Evening,zero,Night,Mumbai,Business,105.0,40,20760
Vistara,Bangalore,Night,zero,Night,Mumbai,Business,105.0,40,20760
Vistara,Bangalore,Evening,zero,Night,Mumbai,Business,109.8,40,20760
Vistara,Bangalore,Morning,zero,Morning,Mumbai,Business,115.2,40,20760
Vistara,Bangalore,Evening,zero,Night,Mumbai,Business,115.2,40,20760
Air India,Bangalore,Early_Morning,zero,Morning,Mumbai,Business,109.8,40,20760
Air India,Bangalore,Evening,zero,Night,Mumbai,Business,115.2,40,20760
Air India,Bangalore,Early_Morning,one,Night,Mumbai,Business,1045.2,40,29170
Vistara,Bangalore,Afternoon,one,Afternoon,Mumbai,Business,1560.0,40,35586
Air India,Bangalore,Early_Morning,one,Evening,Mumbai,Business,655.2,40,39623
Air India,Bangalore,Afternoon,one,Afternoon,Mumbai,Business,1315.2,40,44647
Vistara,Bangalore,Morning,one,Night,Mumbai,Business,604.8,40,48289
Vistara,Bangalore,Morning,one,Morning,Mumbai,Business,1440.0,40,48289
Vistara,Bangalore,Morning,one,Evening,Mumbai,Business,405.0,40,54684
Vistara,Bangalore,Early_Morning,one,Evening,Mumbai,Business,510.0,40,54684
Vistara,Bangalore,Early_Morning,one,Evening,Mumbai,Business,570.0,40,54684
Vistara,Bangalore,Morning,one,Night,Mumbai,Business,679.8,40,54684
Vistara,Bangalore,Morning,one,Night,Mumbai,Business,784.8,40,54684
Vistara,Bangalore,Early_Morning,one,Night,Mumbai,Business,889.8,40,54684
Vistara,Bangalore,Early_Morning,one,Night,Mumbai,Business,949.8,40,54684
Air India,Bangalore,Early_Morning,one,Afternoon,Mumbai,Business,424.8,40,54684
Air India,Bangalore,Morning,one,Evening,Mumbai,Business,454.8,40,54684
Air India,Bangalore,Morning,one,Evening,Mumbai,Business,574.8,40,54684
Air India,Bangalore,Morning,one,Night,Mumbai,Business,649.8,40,54684
Air India,Bangalore,Morning,one,Night,Mumbai,Business,670.2,40,54684
Air India,Bangalore,Morning,one,Night,Mumbai,Business,705.0,40,54684
Air India,Bangalore,Night,one,Morning,Mumbai,Business,724.8,40,54684
Air India,Bangalore,Early_Morning,one,Evening,Mumbai,Business,735.0,40,54684
Air India,Bangalore,Night,one,Morning,Mumbai,Business,790.2,40,54684
Air India,Bangalore,Early_Morning,one,Evening,Mumbai,Business,855.0,40,54684
Air India,Bangalore,Night,one,Morning,Mumbai,Business,855.0,40,54684
Air India,Bangalore,Early_Morning,one,Night,Mumbai,Business,930.0,40,54684
Air India,Bangalore,Evening,one,Morning,Mumbai,Business,945.0,40,54684
Air India,Bangalore,Early_Morning,one,Night,Mumbai,Business,949.8,40,54684
Air India,Bangalore,Early_Morning,one,Night,Mumbai,Business,985.2,40,54684
Air India,Bangalore,Evening,one,Morning,Mumbai,Business,1009.8,40,54684
Air India,Bangalore,Evening,one,Morning,Mumbai,Business,1075.2,40,54684
Air India,Bangalore,Night,one,Evening,Mumbai,Business,1260.0,40,54684
Air India,Bangalore,Night,one,Evening,Mumbai,Business,1380.0,40,54684
Air India,Bangalore,Evening,one,Evening,Mumbai,Business,1480.2,40,54684
Air India,Bangalore,Evening,one,Evening,Mumbai,Business,1600.2,40,54684
Vistara,Bangalore,Early_Morning,one,Afternoon,Mumbai,Business,360.0,40,61404
Vistara,Bangalore,Early_Morning,one,Afternoon,Mumbai,Business,420.0,40,61404
Vistara,Bangalore,Night,one,Morning,Mumbai,Business,865.2,40,61404
Vistara,Bangalore,Morning,one,Evening,Mumbai,Business,454.8,40,62524
Vistara,Bangalore,Morning,one,Evening,Mumbai,Business,559.8,40,62524
Vistara,Bangalore,Early_Morning,one,Evening,Mumbai,Business,664.8,40,62524
Vistara,Bangalore,Early_Morning,one,Evening,Mumbai,Business,724.8,40,62524
Vistara,Bangalore,Evening,one,Night,Mumbai,Business,360.0,40,67004
Vistara,Bangalore,Morning,one,Evening,Mumbai,Business,370.2,40,67004
Vistara,Bangalore,Early_Morning,one,Afternoon,Mumbai,Business,420.0,40,67004
Vistara,Bangalore,Morning,one,Evening,Mumbai,Business,475.2,40,67004
Vistara,Bangalore,Early_Morning,one,Afternoon,Mumbai,Business,480.0,40,67004
Vistara,Bangalore,Early_Morning,one,Evening,Mumbai,Business,580.2,40,67004
Vistara,Bangalore,Early_Morning,one,Evening,Mumbai,Business,640.2,40,67004
Vistara,Bangalore,Morning,one,Night,Mumbai,Business,739.8,40,67004
Vistara,Bangalore,Morning,one,Night,Mumbai,Business,844.8,40,67004
Vistara,Bangalore,Early_Morning,one,Night,Mumbai,Business,949.8,40,67004
Vistara,Bangalore,Morning,one,Night,Mumbai,Business,514.8,40,69244
Vistara,Bangalore,Morning,one,Night,Mumbai,Business,585.0,40,69244
Vistara,Bangalore,Morning,one,Night,Mumbai,Business,619.8,40,69244
Vistara,Bangalore,Morning,one,Night,Mumbai,Business,690.0,40,69244
Vistara,Bangalore,Early_Morning,one,Night,Mumbai,Business,724.8,40,69244
Vistara,Bangalore,Night,one,Morning,Mumbai,Business,754.8,40,69244
Vistara,Bangalore,Early_Morning,one,Night,Mumbai,Business,784.8,40,69244
Vistara,Bangalore,Early_Morning,one,Night,Mumbai,Business,795.0,40,69244
Vistara,Bangalore,Night,one,Morning,Mumbai,Business,840.0,40,69244
Vistara,Bangalore,Evening,one,Morning,Mumbai,Business,844.8,40,69244
Vistara,Bangalore,Early_Morning,one,Night,Mumbai,Business,855.0,40,69244
Vistara,Bangalore,Evening,one,Morning,Mumbai,Business,895.2,40,69244
Vistara,Bangalore,Evening,one,Morning,Mumbai,Business,930.0,40,69244
Vistara,Bangalore,Evening,one,Morning,Mumbai,Business,955.2,40,69244
Vistara,Bangalore,Morning,one,Night,Mumbai,Business,630.0,40,74844
Vistara,Bangalore,Morning,one,Night,Mumbai,Business,735.0,40,74844
Vistara,Bangalore,Early_Morning,one,Night,Mumbai,Business,840.0,40,74844
Vistara,Bangalore,Early_Morning,one,Night,Mumbai,Business,900.0,40,74844
Vistara,Bangalore,Night,one,Early_Morning,Mumbai,Business,645.0,40,74956
Vistara,Bangalore,Evening,one,Early_Morning,Mumbai,Business,735.0,40,74956
Vistara,Bangalore,Evening,one,Early_Morning,Mumbai,Business,784.8,40,74956
Vistara,Bangalore,Evening,one,Early_Morning,Mumbai,Business,844.8,40,74956
Vistara,Bangalore,Night,one,Afternoon,Mumbai,Business,925.2,40,74956
Vistara,Bangalore,Early_Morning,zero,Morning,Mumbai,Business,94.8,41,20760
Vistara,Bangalore,Morning,zero,Morning,Mumbai,Business,105.0,41,20760
Vistara,Bangalore,Evening,zero,Night,Mumbai,Business,105.0,41,20760
Vistara,Bangalore,Night,zero,Night,Mumbai,Business,105.0,41,20760
Vistara,Bangalore,Evening,zero,Night,Mumbai,Business,109.8,41,20760
Vistara,Bangalore,Morning,zero,Morning,Mumbai,Business,115.2,41,20760
Vistara,Bangalore,Evening,zero,Night,Mumbai,Business,115.2,41,20760
Air India,Bangalore,Early_Morning,zero,Morning,Mumbai,Business,109.8,41,20760
Air India,Bangalore,Evening,zero,Night,Mumbai,Business,115.2,41,20760
Vistara,Bangalore,Afternoon,one,Afternoon,Mumbai,Business,1560.0,41,35586
Air India,Bangalore,Morning,one,Evening,Mumbai,Business,334.8,41,39623
Air India,Bangalore,Afternoon,one,Evening,Mumbai,Business,1740.0,41,44863
Vistara,Bangalore,Morning,one,Night,Mumbai,Business,604.8,41,48289
Vistara,Bangalore,Morning,one,Morning,Mumbai,Business,1440.0,41,48289
Vistara,Bangalore,Morning,one,Evening,Mumbai,Business,405.0,41,54684
Vistara,Bangalore,Early_Morning,one,Evening,Mumbai,Business,510.0,41,54684
Vistara,Bangalore,Early_Morning,one,Evening,Mumbai,Business,570.0,41,54684
Vistara,Bangalore,Morning,one,Night,Mumbai,Business,679.8,41,54684
Vistara,Bangalore,Morning,one,Night,Mumbai,Business,784.8,41,54684
Vistara,Bangalore,Early_Morning,one,Night,Mumbai,Business,889.8,41,54684
Vistara,Bangalore,Early_Morning,one,Night,Mumbai,Business,949.8,41,54684
Air India,Bangalore,Afternoon,one,Evening,Mumbai,Business,400.2,41,54684
Air India,Bangalore,Morning,one,Evening,Mumbai,Business,454.8,41,54684
Air India,Bangalore,Afternoon,one,Night,Mumbai,Business,475.2,41,54684
Air India,Bangalore,Afternoon,one,Night,Mumbai,Business,495.0,41,54684
Air India,Bangalore,Afternoon,one,Night,Mumbai,Business,529.8,41,54684
Air India,Bangalore,Morning,one,Evening,Mumbai,Business,574.8,41,54684
Air India,Bangalore,Morning,one,Night,Mumbai,Business,649.8,41,54684
Air India,Bangalore,Morning,one,Night,Mumbai,Business,670.2,41,54684
Air India,Bangalore,Morning,one,Night,Mumbai,Business,705.0,41,54684
Air India,Bangalore,Early_Morning,one,Evening,Mumbai,Business,709.8,41,54684
Air India,Bangalore,Night,one,Morning,Mumbai,Business,724.8,41,54684
Air India,Bangalore,Night,one,Morning,Mumbai,Business,790.2,41,54684
Air India,Bangalore,Early_Morning,one,Evening,Mumbai,Business,829.8,41,54684
Air India,Bangalore,Night,one,Morning,Mumbai,Business,855.0,41,54684
Air India,Bangalore,Early_Morning,one,Night,Mumbai,Business,904.8,41,54684
Air India,Bangalore,Evening,one,Morning,Mumbai,Business,915.0,41,54684
Air India,Bangalore,Early_Morning,one,Night,Mumbai,Business,925.2,41,54684
Air India,Bangalore,Night,one,Afternoon,Mumbai,Business,949.8,41,54684
Air India,Bangalore,Early_Morning,one,Night,Mumbai,Business,960.0,41,54684
Air India,Bangalore,Evening,one,Morning,Mumbai,Business,979.8,41,54684
Air India,Bangalore,Evening,one,Morning,Mumbai,Business,1045.2,41,54684
Air India,Bangalore,Evening,one,Afternoon,Mumbai,Business,1140.0,41,54684
Air India,Bangalore,Night,one,Evening,Mumbai,Business,1260.0,41,54684
Air India,Bangalore,Night,one,Evening,Mumbai,Business,1380.0,41,54684
Air India,Bangalore,Evening,one,Evening,Mumbai,Business,1450.2,41,54684
Air India,Bangalore,Evening,one,Evening,Mumbai,Business,1570.2,41,54684
